,online_order,book_table,votes,location,rest_type,cuisines,cost,menu_item,rate
1901,1,0,378,6,62,1247,500,3658,3.5
1902,1,0,532,6,62,1196,300,2802,4
1903,1,0,214,6,62,235,400,2669,3.9
1904,1,0,163,6,68,1455,250,4097,2.9
1905,1,0,75,6,2,181,500,5047,3.9
1906,1,0,136,6,3,193,600,2071,3.6
1907,1,0,80,6,62,1156,300,5047,3.8
1908,1,0,248,6,62,1196,400,3643,2.9
1909,1,0,94,6,62,1033,200,5047,3.9
1910,1,0,258,6,62,322,500,5047,3.2
1911,1,0,200,6,62,1382,450,4918,3.3
1912,1,0,250,6,62,1156,250,3591,4
1913,1,0,89,6,62,873,350,3145,2.9
1914,1,0,133,6,62,817,200,2035,3.8
1915,0,0,39,6,41,1114,330,5047,2.7
1916,1,0,84,6,62,1628,200,3684,3.3
1917,1,0,48,6,62,1156,400,3622,3.7
1918,0,0,128,6,3,191,600,5047,3.7
1919,1,0,49,6,62,1030,250,5047,4.3
1920,1,0,240,6,62,1597,200,5047,3.8
1921,0,0,43,6,62,282,500,5047,2.8
1922,1,0,182,6,62,1445,400,5047,3.7
1923,1,0,66,6,62,1474,800,3132,3.2
1924,0,0,116,6,41,207,400,5047,2.8
1925,1,0,313,6,62,1196,450,3913,2.9
1926,1,0,111,6,62,1501,400,4437,3
1927,0,1,7023,53,21,1324,1500,5047,4.8
1928,1,1,16345,71,52,740,1600,1788,4.9
1929,1,1,7193,71,56,705,1400,4523,4.2
1930,1,1,4099,71,21,1527,1400,839,4.4
1931,1,0,1193,71,5,32,1500,383,4.6
1932,0,1,1496,71,57,707,1900,5047,4.4
1933,0,1,3421,53,20,1394,1300,5047,4.5
1934,1,1,3061,53,21,1350,1500,1809,4.4
1935,0,1,1585,71,54,689,1500,5047,4.3
1936,0,1,881,71,20,813,1600,5047,4.7
1937,0,1,2726,71,56,1314,1400,5047,4.6
1938,1,1,994,71,20,130,1300,5047,4.3
1939,0,0,1303,53,20,1303,1000,5047,4.3
1940,0,1,163,71,5,910,1500,5047,4.7
1941,1,1,889,71,20,1065,1400,5047,4.4
1942,0,0,1225,71,20,1363,1100,5047,3.9
1943,1,1,715,71,20,1002,1500,703,4.3
1944,1,1,942,71,57,669,1300,5047,4
1945,0,1,505,53,37,1622,2000,5047,4.2
1946,0,1,237,71,37,764,2000,5047,4.1
1947,0,1,760,53,37,741,2500,5047,4.3
1948,1,0,894,71,13,464,600,5047,4.3
1949,1,1,125,71,20,1081,700,5047,4.5
1950,1,0,258,71,20,1451,700,5047,4.2
1951,1,0,149,71,13,473,800,5047,4.3
1952,1,0,754,71,20,1494,500,5047,4.3
1953,0,0,239,71,62,1322,500,5047,4.1
1954,1,0,341,71,20,604,850,4702,3.5
1955,1,0,827,71,20,113,800,1368,2.9
1956,1,1,322,71,26,3,1200,1520,4.1
1957,1,1,481,71,20,63,900,3060,4.1
1958,1,1,194,71,20,1156,800,3672,3.7
1959,0,1,119,71,20,1196,1000,5047,4
1960,1,0,833,53,20,286,550,1240,3.7
1961,1,0,248,71,20,615,800,4773,4.1
1962,1,0,44,71,62,1453,300,2996,4
1963,1,0,132,53,20,1156,750,5047,3.7
1964,0,0,330,71,20,43,600,5047,2.6
1965,0,0,111,53,20,1196,600,5047,3.8
1966,1,0,233,71,62,220,150,2192,4.2
1967,0,0,197,71,20,1196,700,5047,3
1968,1,0,135,71,20,1589,400,2727,3.8
1969,1,1,42,71,62,305,500,992,3.9
1970,1,0,94,53,13,360,700,5047,3.7
1971,0,0,384,71,30,956,150,5047,4.3
1972,1,0,213,71,20,1197,600,1259,3.3
1973,1,0,155,71,20,1384,600,5047,2.6
1974,1,0,97,71,62,1573,250,5047,3.2
1975,0,1,125,53,46,806,2500,5047,3.9
1976,1,0,53,71,62,99,500,5047,3.5
1977,1,0,61,71,62,1327,250,5047,3.2
1978,1,0,243,71,62,1268,300,5047,2.9
1979,0,0,187,71,62,1547,200,5047,2.2
1980,0,1,52,71,46,766,1900,5047,3.9
1981,1,0,294,71,62,1055,400,5047,3.3
1982,1,0,117,71,20,1196,550,5047,3.1
1983,0,0,68,71,62,1156,250,5047,3.5
1984,1,0,44,71,62,1476,600,5047,3.2
1985,1,0,317,71,62,1355,400,5047,2.9
1986,1,0,135,71,62,258,400,5047,3.2
1987,1,0,54,53,62,1386,400,3536,3.8
1988,1,0,204,71,20,1185,500,5047,3.2
1989,1,0,170,71,62,84,300,5047,3.8
1990,0,0,108,71,20,64,800,5047,2.9
1991,0,0,132,71,62,868,300,5047,3.5
1992,1,1,942,71,57,669,1300,1335,4
1993,0,1,106,6,21,1105,1600,5047,4.1
1994,1,1,2182,6,5,1227,1400,4430,4.4
1995,1,1,3020,6,20,1398,1000,5047,4.1
1996,1,0,793,6,26,800,1700,4479,4.2
1997,1,1,392,6,4,282,1500,2605,3.9
1998,0,1,255,6,46,1397,1500,5047,3.6
1999,0,1,707,6,27,1196,1400,5047,4.2
2000,0,0,46,6,49,898,2000,5047,3.8
2001,1,1,16345,71,52,740,1600,1787,4.9
2002,1,1,7193,71,56,705,1400,4523,4.2
2003,1,0,1193,71,5,32,1500,382,4.6
2004,0,1,1496,71,57,707,1900,5047,4.4
2005,1,1,3061,53,21,1350,1500,1809,4.4
2006,0,1,1496,71,57,707,1900,5047,4.4
2007,1,1,3061,53,21,1350,1500,1809,4.4
2008,1,1,322,71,26,3,1200,5047,4.1
2009,0,1,125,53,46,806,2500,5047,3.9
2010,0,1,106,6,21,1105,1600,5047,4.1
2011,1,1,2182,6,5,1227,1400,4430,4.4
2012,0,1,2726,71,56,1314,1400,5047,4.6
2013,1,0,793,6,26,800,1700,4479,4.2
2014,1,1,1365,6,21,40,1800,4157,4.5
2015,1,1,392,6,4,282,1500,2605,3.9
2016,1,1,1691,6,21,1156,1100,5047,4.1
2017,0,1,7023,53,21,1324,1500,5047,4.8
2018,1,1,7193,71,56,705,1400,4523,4.2
2019,1,1,4099,71,21,1527,1400,839,4.4
2020,1,0,1193,71,5,32,1500,382,4.6
2021,0,1,1496,71,57,707,1900,5047,4.4
2022,1,1,3061,53,21,1350,1500,1809,4.4
2023,1,1,3061,53,21,1350,1500,1809,4.4
2024,0,1,163,71,5,910,1500,5047,4.7
2025,1,1,322,71,26,3,1200,5047,4.1
2026,1,1,3126,49,20,1416,1500,5047,4.3
2027,1,1,203,66,20,1258,1200,5047,3.8
2028,1,0,48,8,20,1019,1500,5047,4
2029,1,1,929,8,20,1491,800,1752,4
2030,0,0,130,8,20,1440,650,5047,2.8
2031,0,1,105,8,20,585,1000,5047,3.9
2032,0,1,2194,66,20,1103,1800,5047,4.5
2033,0,1,2111,48,37,1314,2200,5047,4.4
2034,1,1,1909,49,20,1663,2100,5047,4
2035,0,0,979,49,37,1654,3000,5047,4.6
2036,1,1,1105,12,21,208,1200,5047,4.4
2037,0,1,148,78,37,18,2800,5047,4.3
2038,1,1,1394,12,21,558,1700,5047,4.5
2039,1,1,763,48,20,1494,1400,5047,4.3
2040,0,1,1065,78,20,1325,1600,5047,4.4
2041,0,1,678,66,37,805,2500,5047,4.3
2042,1,0,3209,12,20,1402,750,2097,4
2043,0,0,687,49,37,812,3000,5047,4.3
2044,0,1,64,49,20,167,1500,5047,3.8
2045,0,0,1022,65,20,1231,500,5047,4.1
2046,0,1,347,48,21,1375,1000,5047,4.2
2047,0,0,471,48,25,173,1500,5047,4.3
2048,0,1,622,65,37,1326,3400,5047,4.3
2049,0,0,53,66,37,143,2000,5047,3.9
2050,0,1,334,66,20,1279,1200,5047,4.3
2051,1,0,169,66,21,1156,1700,5047,3.9
2052,1,1,576,73,20,570,1200,5047,4.2
2053,1,1,1048,48,20,981,1600,5047,4.3
2054,0,1,310,65,37,1347,2000,5047,3.9
2055,1,1,188,74,21,1361,1300,4511,4
2056,0,0,183,78,20,1320,2200,5047,3.9
2057,1,0,158,27,20,608,1300,5047,3.9
2058,1,1,198,49,20,982,1600,5047,3.8
2059,0,1,271,49,37,994,3000,5047,4.2
2060,1,0,119,66,20,640,1000,0,4.1
2061,0,0,120,48,21,1304,1200,5047,3.1
2062,0,0,253,27,20,1196,1000,5047,2.8
2063,0,0,89,76,20,1393,1400,5047,3.9
2064,0,1,100,65,20,1156,1900,5047,3.9
2065,0,0,107,49,20,1304,800,5047,3
2066,0,0,145,66,22,571,1000,5047,3.7
2067,0,0,67,66,20,1547,500,5047,3.7
2068,0,0,52,66,20,1314,1200,5047,3.8
2069,0,0,116,66,20,602,650,5047,2.3
2070,0,1,324,15,46,1397,1300,5047,4
2071,1,1,474,15,20,1272,1700,3846,4.2
2072,1,1,91,15,20,1429,1800,5047,3.8
2073,0,1,100,61,20,1570,1600,5047,3.7
2074,0,1,156,15,20,1446,1100,5047,3.9
2075,1,1,935,12,13,385,750,5047,4.2
2076,1,1,2660,49,13,406,1200,5047,4.3
2077,0,0,618,8,13,369,500,5047,4.2
2078,1,0,72,8,13,343,650,4466,3.8
2079,1,0,104,8,13,404,800,5047,3.6
2080,0,0,46,8,13,332,350,5047,3.6
2081,0,0,2257,12,13,495,1100,5047,4.6
2082,1,1,2838,65,22,1010,800,3227,4.2
2083,0,0,3568,76,13,338,900,5047,4.5
2084,1,1,690,49,22,8,1700,215,4.4
2085,0,1,1701,12,13,386,1000,5047,4
2086,0,0,2635,12,13,332,600,5047,4.3
2087,1,0,1084,48,1,179,600,906,4.4
2088,0,1,563,49,22,1349,2500,5047,4.1
2089,1,0,3547,12,13,459,650,5047,4.3
2090,0,0,521,48,1,1504,1400,5047,4.3
2091,0,0,160,78,13,499,750,5047,4.2
2092,0,0,67,65,13,480,400,5047,4.3
2093,0,0,786,12,16,453,900,5047,4.3
2094,1,0,114,66,13,169,700,5047,4.1
2095,1,0,566,78,13,407,700,4881,4.3
2096,0,0,1443,49,33,784,500,5047,4
2097,1,0,460,12,13,345,700,5047,4.1
2098,1,0,461,78,16,340,800,5047,3.9
2099,1,0,1133,27,13,438,800,5047,4.3
2100,0,1,296,73,13,455,750,5047,3.9
2101,1,0,95,27,16,373,650,5047,3.6
2102,0,0,47,78,13,461,750,5047,4
2103,1,0,115,49,14,350,500,5047,4.2
2104,0,0,115,78,22,1074,1000,5047,4.2
2105,0,1,91,48,14,353,1000,5047,3.7
2106,1,0,85,65,35,442,400,5047,4
2107,0,0,104,48,19,471,1200,5047,4.1
2108,1,0,66,12,10,511,500,5047,3.9
2109,1,0,382,78,13,1478,500,5047,4.2
2110,1,0,122,65,13,362,600,5047,3.4
2111,0,1,315,49,13,404,800,5047,3.9
2112,0,0,145,66,22,571,1000,5047,3.7
2113,0,0,74,76,13,376,500,5047,3.9
2114,0,0,99,78,13,420,600,5047,3.8
2115,1,0,260,49,13,332,700,5047,3.8
2116,1,0,124,49,22,658,900,5047,4.1
2117,1,1,4639,15,59,1458,1300,5047,4.7
2118,1,0,652,15,17,427,750,5047,4.3
2119,1,1,858,15,22,659,1000,5047,4.3
2120,1,0,739,15,13,406,750,5047,4.2
2121,1,1,94,12,62,928,300,4295,4.1
2122,1,0,302,16,62,1063,300,2885,3.9
2123,1,0,473,26,62,235,300,577,4
2124,1,0,284,76,62,330,500,4976,4.3
2125,1,0,377,66,29,923,450,3147,3.8
2126,1,0,210,45,9,224,150,3496,4.1
2127,1,0,1393,26,62,323,600,1474,4
2128,1,0,142,58,20,238,800,4134,3.9
2129,1,0,1079,8,66,320,550,36,4.1
2130,1,0,1072,26,62,866,350,4358,4
2131,1,0,88,20,62,868,250,4678,3.8
2132,1,0,290,65,72,1392,500,5047,4.3
2133,1,0,382,78,13,1478,500,3365,4.2
2134,1,0,350,18,62,1196,350,2787,3.5
2135,1,0,889,16,29,181,500,700,4.3
2136,1,0,3547,12,13,459,650,4501,4.3
2137,1,0,261,73,20,1196,500,4338,3.3
2138,1,0,59,26,29,1113,600,1500,3.9
2139,1,0,128,81,29,235,650,1996,4.2
2140,1,0,633,65,30,956,400,600,4.4
2141,1,0,176,26,12,1652,250,4093,4.2
2142,1,0,1864,20,20,1402,750,3408,4
2143,1,0,68,81,72,1156,200,5047,3.5
2144,1,0,236,73,20,1474,750,4226,3.8
2145,1,0,61,31,62,1156,400,5047,3.8
2146,1,0,1217,26,20,1488,1200,1498,4.3
2147,1,0,206,15,62,322,400,670,3.6
2148,1,0,370,49,70,1121,200,848,3.9
2149,1,0,97,81,29,1465,750,2179,3.8
2150,1,0,67,59,62,106,400,220,2.7
2151,1,0,624,61,35,777,450,2095,4
2152,1,0,1746,8,30,767,400,5047,4.9
2153,1,1,194,76,20,274,800,1469,3.8
2154,1,0,204,78,62,1594,250,2706,4.1
2155,1,0,1443,20,20,111,800,4392,4.1
2156,1,0,101,81,29,1190,500,1031,3.8
2157,1,1,2860,20,20,109,750,4034,4.4
2158,1,0,89,20,62,1145,400,4339,3.7
2159,1,0,1125,16,29,271,650,1736,4.1
2160,1,1,58,76,62,247,400,1549,3.1
2161,1,1,1746,26,20,254,750,5047,4.2
2162,1,0,146,78,20,294,650,965,4.3
2163,1,1,3651,48,23,1464,1300,1762,4.4
2164,1,0,2490,48,20,809,1600,2577,4.6
2165,1,1,375,26,20,1656,1200,4133,4.3
2166,1,1,2664,49,13,406,1200,2502,4.3
2167,1,0,67,12,10,511,500,3828,3.9
2168,1,0,47,66,30,773,300,775,4
2169,1,0,189,26,29,918,600,1346,3.9
2170,1,0,215,8,41,773,450,2616,4.4
2171,1,0,175,78,20,266,750,341,4
2172,1,1,4657,15,59,1458,1300,334,4.7
2173,1,0,107,48,62,1507,600,864,3.9
2174,1,0,163,12,62,825,350,1536,3.1
2175,1,0,1087,48,1,179,600,905,4.4
2176,1,0,109,73,20,616,500,3868,2.8
2177,1,0,74,73,20,1156,500,4607,3
2178,1,0,444,26,20,1530,700,2883,4.2
2179,1,1,2040,49,20,1627,1500,420,4.3
2180,1,0,123,8,43,558,400,4986,3.7
2181,1,0,568,26,11,778,400,2545,4
2182,1,0,172,14,20,1151,800,4925,4.2
2183,1,0,42,61,20,602,900,1465,3.7
2184,1,0,55,76,62,256,400,5047,3.9
2185,1,0,787,66,62,90,400,2156,4
2186,1,1,393,8,5,892,1600,707,4.3
2187,1,0,238,26,20,1216,800,1863,3.9
2188,1,0,60,20,62,1002,300,3468,3.5
2189,1,0,54,65,20,931,400,3894,4.1
2190,1,1,1621,15,20,1008,1300,3265,4.5
2191,1,1,54,26,62,284,350,3753,3.9
2192,1,0,116,76,30,789,400,4481,4.3
2193,1,0,306,20,20,609,500,40,3.9
2194,1,0,125,49,22,658,900,4755,4.1
2195,1,1,2560,26,20,158,1600,1430,4.4
2196,1,0,73,20,0,175,250,1625,4
2197,1,1,612,15,20,47,1100,2563,4.1
2198,1,0,100,8,70,1121,400,2868,3.9
2199,1,0,847,20,20,1145,700,1382,3.9
2200,1,0,432,78,14,482,700,456,4.2
2201,1,0,90,20,72,827,650,1791,4
2202,1,0,570,78,13,407,700,4881,4.3
2203,1,1,1021,8,20,1375,700,3551,4
2204,1,0,148,20,30,956,500,2299,3.9
2205,1,0,64,49,71,936,300,1713,3.5
2206,1,0,85,65,35,442,400,1496,4
2207,1,0,93,8,62,1561,300,3962,4.2
2208,1,0,62,76,20,1589,400,121,3.8
2209,1,0,83,26,32,225,100,2150,3.8
2210,1,0,569,26,62,820,400,2043,4.1
2211,1,0,113,73,62,861,250,265,3.9
2212,1,0,78,14,64,864,350,697,4
2213,1,0,117,49,62,1474,800,3134,3.9
2214,1,0,422,26,33,779,400,4480,4.3
2215,1,0,296,14,20,235,600,3251,2.8
2216,1,1,2229,48,39,1014,3000,4760,4.4
2217,1,0,127,8,20,1654,700,4001,4.2
2218,1,0,270,26,29,1296,500,251,3.7
2219,1,0,241,4,13,332,700,2768,3.9
2220,1,0,7544,12,46,33,1500,1529,4.3
2221,1,0,148,8,41,182,450,1966,3.9
2222,1,0,68,20,20,1156,700,1403,4.1
2223,1,0,110,78,62,84,300,2761,3.8
2224,1,0,71,26,30,767,400,229,4
2225,1,0,255,81,13,401,500,919,4.2
2226,1,0,50,45,29,181,500,5047,4.2
2227,1,1,2840,65,22,1010,800,3227,4.2
2228,1,0,129,26,62,1589,40,117,3.7
2229,1,0,131,8,30,956,180,348,4.2
2230,1,0,289,26,30,767,300,830,4
2231,1,0,61,73,9,214,150,1632,3.9
2232,1,0,1764,76,20,625,750,635,4.2
2233,1,0,454,65,62,270,400,1186,3.9
2234,1,0,111,15,30,188,500,2280,3.8
2235,1,0,144,16,62,242,200,1057,3
2236,1,0,652,15,17,427,750,3422,4.3
2237,1,0,110,26,68,1121,150,3280,4.1
2238,1,1,96,8,21,1147,1300,2591,3.9
2239,1,0,1703,12,46,711,1300,853,4.3
2240,1,0,442,20,20,296,600,5047,3.9
2241,1,0,41,12,30,789,150,2608,4.1
2242,1,0,262,66,20,604,850,5047,3.8
2243,1,0,205,76,20,1235,500,3611,3.9
2244,1,0,113,49,20,972,1000,4515,4
2245,1,0,1283,26,16,456,1000,2613,4.3
2246,1,0,459,12,13,345,700,3118,4.1
2247,1,0,450,20,20,104,700,218,3.9
2248,1,1,858,15,22,659,1000,2139,4.3
2249,1,0,231,48,2,194,300,3024,4.2
2250,1,0,319,12,20,1375,800,1727,4.4
2251,1,0,224,12,20,1342,950,3988,3.9
2252,1,0,59,14,69,853,300,297,3.8
2253,1,0,65,8,13,436,900,783,3.3
2254,1,0,206,8,20,1481,800,4794,3.9
2255,1,0,87,78,20,1242,500,3615,3.9
2256,1,1,980,78,21,913,1000,2929,4.2
2257,1,0,184,8,62,322,500,4083,3.7
2258,1,0,159,76,62,1451,300,3621,4.1
2259,1,1,2270,76,21,815,1400,2946,4.2
2260,0,1,2651,8,5,718,1300,5047,4.3
2261,1,1,1840,48,20,1009,1500,3887,4.4
2262,1,0,54,26,29,624,500,4575,3.1
2263,1,0,334,26,20,82,550,3892,3.4
2264,1,0,73,48,45,1476,600,3493,3.5
2265,1,0,739,15,13,406,750,3579,4.2
2266,1,0,183,48,30,767,550,1927,4.1
2267,1,1,2103,8,27,540,2000,3652,4
2268,1,0,94,78,20,1088,550,1163,4.3
2269,1,1,932,12,21,22,1000,318,4
2270,1,0,392,26,13,341,700,1967,4.3
2271,1,0,169,20,62,1399,600,1365,3.9
2272,1,0,64,8,63,819,250,4235,3.9
2273,1,1,763,48,20,1494,1400,5047,4.3
2274,1,0,1117,8,20,14,1500,4871,4.1
2275,1,0,81,20,62,1571,200,3161,3.7
2276,1,0,114,66,13,169,700,3222,4.1
2277,1,0,867,48,62,1608,400,3996,4
2278,1,0,54,81,62,1617,400,144,2.8
2279,1,0,330,16,29,1002,600,2598,2.9
2280,1,0,56,20,72,1268,400,5047,3.2
2281,1,0,106,65,62,1561,200,4619,3.8
2282,1,0,115,26,14,350,450,628,4.1
2283,1,0,157,85,20,1196,450,4402,3.9
2284,1,0,391,26,13,401,500,2580,4.2
2285,1,0,104,20,20,1260,500,2872,4
2286,1,0,78,20,30,773,500,5024,4
2287,1,0,121,48,21,1152,1000,3066,4.2
2288,1,0,260,49,13,332,700,5047,3.8
2289,1,0,152,81,13,455,300,407,4.1
2290,1,0,256,20,20,1098,700,2145,3.9
2291,1,0,50,8,62,1589,350,741,2.9
2292,1,0,134,12,62,821,450,1509,4
2293,1,0,68,12,30,767,250,2212,4
2294,1,0,51,26,62,1652,200,4271,3.9
2295,1,0,62,12,62,266,400,5047,3.5
2296,1,0,184,73,20,1575,400,4221,3.9
2297,1,0,1203,8,8,663,2000,1481,4
2298,1,0,208,15,20,1597,400,4721,3.8
2299,1,0,200,26,62,1552,400,5047,3.9
2300,1,1,144,26,13,463,700,396,4
2301,1,0,117,78,20,513,600,5047,3.9
2302,1,1,937,12,13,385,750,4896,4.2
2303,1,1,61,8,20,1541,700,1246,4.3
2304,1,0,33,15,30,787,300,2079,4.2
2305,1,0,222,49,62,319,700,2581,4.4
2306,1,1,765,78,21,29,1200,225,4.1
2307,1,0,186,45,62,563,400,2648,3.9
2308,0,0,32,14,20,1335,800,5047,3.7
2309,1,0,66,26,62,1571,200,1746,3.8
2310,1,0,50,12,20,1234,600,1125,3.4
2311,1,1,294,66,20,914,1000,490,4.1
2312,1,0,82,73,20,1196,500,4950,3.6
2313,1,0,162,15,20,604,700,5047,3.7
2314,1,0,48,8,20,1019,1500,5047,4
2315,1,0,94,26,20,610,600,5047,2.8
2316,1,0,134,81,20,1537,550,4449,3.9
2317,1,0,69,48,62,789,300,3269,4.4
2318,0,0,618,8,13,369,500,5047,4.2
2319,1,0,257,26,20,1277,650,5047,3.9
2320,1,0,66,78,13,483,800,1724,3.7
2321,1,0,95,27,16,373,650,1768,3.6
2322,1,0,115,49,14,350,500,5047,4.2
2323,1,0,71,26,13,332,500,2009,3.8
2324,0,1,373,8,20,1156,650,5047,4.1
2325,1,1,225,49,5,122,2000,3273,4.3
2326,1,0,74,20,62,1156,300,5047,3.7
2327,1,0,122,65,13,362,600,224,3.4
2328,1,0,402,15,20,1378,750,5047,4.1
2329,1,0,198,26,20,1544,650,1103,4.1
2330,1,0,74,85,20,672,1000,4132,3.8
2331,1,0,126,20,20,558,700,5047,3.5
2332,1,0,40,8,30,950,200,4014,3
2333,1,0,279,8,20,1272,800,3437,3.7
2334,1,1,523,26,20,619,800,5047,4.1
2335,1,0,102,26,30,789,300,1654,3.8
2336,1,0,110,26,20,51,700,5047,3
2337,1,0,96,78,13,420,600,2506,3.8
2338,1,0,91,26,20,1283,550,49,3.6
2339,1,1,406,49,20,1109,1000,3987,2.2
2340,1,1,4732,12,20,1206,1500,5047,4.2
2341,1,0,101,78,62,1156,150,5047,3.9
2342,1,0,37,78,20,213,400,1700,3.8
2343,0,0,122,8,20,1016,500,5047,3.9
2344,1,1,550,73,20,570,1200,2662,4.3
2345,1,0,153,26,20,1272,700,5047,4
2346,1,0,73,59,29,1470,750,5047,3.3
2347,1,1,1110,12,21,208,1200,5047,4.4
2348,1,1,929,8,20,1491,800,1752,4
2349,1,0,558,26,20,1277,900,2486,4
2350,1,0,72,8,13,343,650,5047,3.8
2351,1,1,247,26,20,1033,800,5047,4.1
2352,1,1,1211,76,21,146,1700,5047,4.6
2353,1,1,1394,12,21,558,1700,16,4.5
2354,1,0,463,78,16,340,800,478,3.9
2355,1,1,484,76,5,1124,1900,4146,4.4
2356,1,1,500,48,21,558,1300,1564,4.3
2357,1,0,72,4,62,1589,300,5047,2.6
2358,1,1,1912,49,20,1663,2100,808,4
2359,1,0,391,15,20,544,600,4108,4.1
2360,1,1,450,12,20,1156,1000,745,4.1
2361,1,1,474,15,20,1272,1700,3846,4.2
2362,1,1,1361,49,37,1156,2100,1898,3.9
2363,1,0,133,15,20,162,1500,4125,4.2
2364,0,0,39,8,20,617,500,5047,3.9
2365,1,1,3484,48,61,646,1700,5047,4.3
2366,1,0,974,26,20,596,1100,1541,4.2
2367,1,1,860,65,20,1534,1400,3966,4.1
2368,1,0,779,12,20,42,650,4597,4
2369,1,0,104,8,13,404,800,423,3.6
2370,0,0,8,8,62,1156,450,5047,3.4
2371,1,0,360,65,20,610,1000,4724,4
2372,1,0,98,26,20,1209,600,2334,3.5
2373,1,0,290,43,62,328,600,5047,4.1
2374,1,0,201,15,20,521,700,1410,3.3
2375,1,1,455,15,20,604,1000,5047,4
2376,1,0,901,78,20,1013,2000,3440,4.3
2377,1,0,50,51,20,1554,750,5047,3.7
2378,1,1,2923,12,20,970,1000,4008,4.2
2379,1,1,853,12,20,1534,1400,3313,4.1
2380,1,1,207,26,5,25,1500,4518,4.1
2381,1,1,354,66,20,1549,1200,1036,4.1
2382,1,1,378,15,20,1243,850,5047,4
2383,1,1,3126,49,20,1416,1500,4492,4.3
2384,1,1,218,76,20,1529,850,5047,4.4
2385,1,1,712,66,20,1090,1000,5047,4.4
2386,1,0,54,20,20,611,600,3002,3.6
2387,1,1,297,26,20,1222,1200,3293,3.8
2388,1,0,176,43,29,834,300,5047,4
2389,1,0,118,20,20,673,1000,3252,3.9
2390,1,0,2418,26,46,847,1400,5047,4
2391,1,1,1053,26,72,709,1400,5047,4.1
2392,1,1,861,49,20,157,1800,4502,4.4
2393,1,0,109,43,72,1002,400,5047,3.8
2394,0,1,108,78,4,1196,1400,5047,3.8
2395,1,0,528,18,29,314,350,5047,4
2396,1,1,81,78,20,604,800,5047,3.8
2397,1,0,46,78,62,1156,300,5047,3.2
2398,1,0,858,78,20,1655,1800,632,4.2
2399,1,0,252,26,29,1386,500,5047,2.1
2400,1,0,1096,78,20,1050,1300,2128,4
2401,0,0,1773,65,20,43,800,5047,4.3
2402,0,1,1327,48,21,810,2100,5047,4.1
2403,0,0,67,65,13,480,400,5047,4.3
2404,0,0,101,66,20,521,550,5047,4
2405,0,0,107,49,20,1304,800,5047,3
2406,0,0,145,66,22,571,1000,5047,3.7
2407,0,0,160,76,62,235,300,5047,3.7
2408,0,1,277,76,21,56,800,5047,3.6
2409,0,0,46,73,20,1602,550,5047,2.9
2410,0,0,121,66,20,1196,600,5047,4.1
2411,1,0,119,66,20,640,1000,0,4.1
2412,1,0,118,66,20,521,500,1302,3.6
2413,1,0,158,27,20,608,1300,1467,3.9
2414,1,0,46,61,20,1547,1000,3501,3.7
2415,1,1,203,66,20,1258,1200,4834,3.8
2416,1,1,188,74,21,1361,1300,4511,4
2417,1,0,783,20,62,1156,300,5047,4.3
2418,1,0,111,74,20,1196,550,5047,3.7
2419,1,0,170,73,62,1416,250,5047,3.8
2420,1,0,79,65,62,1552,500,5047,3.6
2421,1,0,263,26,72,518,700,5047,3.8
2422,0,1,2039,48,21,927,1200,5047,4.4
2423,0,1,93,65,57,664,1000,5047,4.1
2424,0,0,1543,48,57,760,1200,5047,4.1
2425,0,0,234,47,5,996,1000,5047,3.9
2426,1,0,84,61,5,723,1500,5047,3.9
2427,0,0,1348,66,20,286,550,5047,4.3
2428,0,1,473,73,20,1130,800,5047,4.1
2429,0,0,3569,76,13,338,900,5047,4.5
2430,1,1,691,49,22,8,1700,215,4.4
2431,0,1,518,73,20,1013,1400,5047,4.3
2432,0,0,1187,65,20,521,550,5047,4.3
2433,0,0,1896,65,30,958,400,5047,4.4
2434,0,0,162,78,13,499,750,5047,4.2
2435,0,0,356,66,62,1181,400,5047,4.1
2436,0,0,788,12,16,453,900,5047,4.3
2437,0,0,80,12,62,521,500,5047,3.9
2438,0,0,765,65,20,1376,800,5047,4.1
2439,0,0,1443,49,33,784,500,5047,4
2440,0,0,524,12,20,1153,800,5047,4.3
2441,0,0,183,12,30,789,400,5047,4.3
2442,1,0,1133,27,13,438,800,4816,4.3
2443,0,0,101,76,62,1023,150,5047,4
2444,0,0,47,78,13,461,750,5047,4
2445,0,0,155,48,20,1230,600,5047,3.9
2446,0,0,52,14,72,181,1200,5047,3.9
2447,0,0,77,49,62,1235,500,5047,2.7
2448,0,0,53,15,62,1112,400,5047,4
2449,0,0,95,12,62,817,500,5047,3.8
2450,0,0,134,76,20,984,800,5047,3.9
2451,0,1,156,15,20,1446,1100,5047,3.9
2452,0,0,209,65,20,558,500,5047,4
2453,0,0,221,76,30,956,150,5047,4.2
2454,0,0,399,74,62,1178,300,5047,4.1
2455,0,0,10,49,62,1209,350,5047,3.4
2456,0,0,41,65,62,210,100,5047,3.8
2457,0,0,27,49,62,1371,300,5047,3.4
2458,0,0,53,12,62,1597,250,5047,3
2459,1,0,142,20,3,181,300,5047,2.8
2460,1,0,430,20,20,1140,550,5047,3.9
2461,1,0,69,8,20,1587,500,2792,3.8
2462,1,0,140,12,20,1156,600,1884,3.5
2463,1,1,198,49,20,982,1600,5047,3.8
2464,1,1,91,15,20,1429,1800,991,3.8
2465,1,1,1048,48,20,981,1600,3871,4.3
2466,1,0,1079,8,66,320,550,37,4.1
2467,1,0,1746,8,30,767,400,5047,4.9
